date,height1,height2,in_valve1,in_valve2,in_flow,out_valve1,out_valve2,out_flow
2020-02-14 21:00:00,2.4017,2.440633333333333,0.0,0.0,344.90649666666667,0.0,0.0,356.8822466666667
2020-02-14 22:00:00,2.3368333333333333,2.3786666666666667,0.0,0.0,342.80418833333334,0.0,0.0,370.5523166666666
2020-02-14 23:00:00,2.3114666666666666,2.3674833333333334,0.0,0.0,529.00092,0.0,0.0,334.66147333333333
2020-02-15 00:00:00,2.3337,2.40115,0.0,0.0,565.0237149999999,0.0,0.0,375.07919000000004
2020-02-15 01:00:00,2.3390666666666666,2.4119333333333333,0.0,0.0,569.4546966666666,0.0,0.0,444.9395016666667
2020-02-15 02:00:00,2.3798166666666662,2.436716666666667,0.0,0.0,569.3145283333334,0.0,0.0,221.71642166666666
2020-02-15 03:00:00,2.5237,2.5748333333333333,0.0,0.0,571.4137033333334,0.0,0.0,189.71820833333334
2020-02-15 04:00:00,2.6725833333333333,2.7215333333333334,0.0,0.0,572.30674,0.0,0.0,182.45636333333331
2020-02-15 05:00:00,2.8194,2.8689833333333334,0.0,0.0,565.9718465373563,0.0,0.0,191.77852833333333
2020-02-15 06:00:00,3.1147833333333335,3.1757333333333335,0.0,0.0,482.1379056034483,0.0,0.0,223.29483666666667
2020-02-15 07:00:00,3.5504000000000002,3.6236166666666665,0.0,0.0,314.53858369252873,0.0,0.0,294.003105
2020-02-15 08:00:00,3.6788000000000003,3.7187,0.0,0.0,162.27960333333334,0.0,0.0,346.78979999999996
2020-02-15 09:00:00,3.5339666666666667,3.5686833333333334,0.0,0.0,159.169585,0.0,0.0,433.17690000000005
2020-02-15 10:00:00,3.3860666666666663,3.42,0.0,0.0,155.97100666666665,0.0,0.0,391.0069516666666
2020-02-15 11:00:00,3.2439999999999998,3.276483333333333,0.0,0.0,156.23608833333336,0.0,0.0,399.1267016666667
2020-02-15 12:00:00,3.0761499999999997,3.1076333333333332,0.0,0.0,157.59370166666668,0.0,0.0,500.58213166666667
2020-02-15 13:00:00,2.8601,2.9026833333333335,0.0,0.0,155.15919114519426,0.0,0.0,447.56703666666664
2020-02-15 14:00:00,2.8722166666666666,3.0009666666666663,0.0,0.0,150.20732055214725,0.0,0.0,419.52293166666664
2020-02-15 15:00:00,3.0202,3.1492,0.0,0.0,147.46605674846626,0.0,0.0,323.58356166666664
2020-02-15 16:00:00,3.178933333333333,3.2697333333333334,0.0,0.0,227.76797572085889,0.0,0.0,367.43384499999996
2020-02-15 17:00:00,3.1525833333333333,3.1923833333333334,0.0,0.0,303.5767666666667,0.0,0.0,366.3594916666667
2020-02-15 18:00:00,3.0975166666666665,3.1365666666666665,0.0,0.0,300.57308666666665,0.0,0.0,333.64174333333335
2020-02-15 19:00:00,3.040033333333333,3.079216666666667,0.0,0.0,301.27334333333334,0.0,0.0,346.9676866666667
2020-02-15 20:00:00,2.96705,3.00645,0.0,0.0,301.10842833333334,0.0,0.0,438.825825
2020-02-15 21:00:00,2.8251,2.8650666666666664,0.0,0.0,300.1520983333333,0.0,0.0,486.21540999999996
2020-02-15 22:00:00,2.69325,2.7308499999999998,0.0,0.0,320.18274333333335,0.0,0.0,399.6876316666667
2020-02-15 23:00:00,2.6448166666666664,2.6978500000000003,0.0,0.0,467.9829416666667,0.0,0.0,368.15988
2020-02-16 00:00:00,2.6685666666666665,2.72125,0.0,0.0,485.49187333333333,0.0,0.0,286.14682833333336
2020-02-16 01:00:00,2.71915,2.770483333333333,0.0,0.0,478.8863,0.0,0.0,261.24505166666665
2020-02-16 02:00:00,2.808883333333333,2.855166666666667,0.0,0.0,484.19372833333335,0.0,0.0,201.30859166666667
2020-02-16 03:00:00,2.9190666666666667,2.9661,0.0,0.0,485.63244833333334,0.0,0.0,190.34956333333332
2020-02-16 04:00:00,3.0290666666666666,3.0759499999999997,0.0,0.0,488.2058183333333,0.0,0.0,188.65130833333333
2020-02-16 05:00:00,3.1441500000000002,3.1904833333333333,0.0,0.0,478.2413266666666,0.0,0.0,186.73834166666666
2020-02-16 06:00:00,3.2688333333333333,3.3443666666666667,0.0,0.0,487.22057261194027,0.0,0.0,219.52911666666665
2020-02-16 07:00:00,3.6050166666666663,3.629233333333333,0.0,0.0,558.8425223880598,0.0,0.0,233.65740499999998
2020-02-16 08:00:00,3.7121,3.7358333333333333,0.0,0.0,450.87624,0.0,0.0,299.186995
2020-02-16 09:00:00,3.6521,3.6939333333333333,0.0,0.0,236.75969166666667,0.0,0.0,361.07570000000004
2020-02-16 10:00:00,3.558883333333333,3.6000333333333336,0.0,0.0,236.57353999999998,0.0,0.0,359.64324833333336
2020-02-16 11:00:00,3.463,3.5042166666666663,0.0,0.0,238.23040166666667,0.0,0.0,355.418965
2020-02-16 12:00:00,3.3564166666666666,3.3978333333333333,0.0,0.0,239.978665,0.0,0.0,447.96205333333336
